learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
1800000.0,2.40625,3.3614924177527428E-9,1800000.0,73.6305,44.426629805852095,45.96973674175375,37.509413394140786,1800000.0,5400.0
1900000.0,2.546875,3.5579432733356953E-9,1900000.0,73.63178947368421,44.433488419423185,45.985772905557354,37.51827075133319,1900000.0,5400.0
2000000.0,2.671875,3.7325662560760975E-9,2000000.0,73.6308,44.42762111729365,45.97350019156735,37.50211828503642,2000000.0,5400.0
2100000.0,2.8125,3.92901711165905E-9,2100000.0,73.63442857142857,44.437402169761775,45.97667055328158,37.51987496685154,2100000.0,5400.0
2200000.0,2.9375,4.103640094399452E-9,2200000.0,73.63254545454545,44.4347795116885,45.959220024985584,37.51464961566302,2200000.0,5400.0
2300000.0,3.078125,4.300090949982405E-9,2300000.0,73.63895652173913,44.45222774252124,45.980505711078244,37.53847802168367,2300000.0,5400.0
2400000.0,3.21875,4.496541805565357E-9,2400000.0,73.63441666666667,44.44182540641792,45.973456918721205,37.5260154414233,2400000.0,5400.0
2500000.0,3.359375,4.69299266114831E-9,2500000.0,73.64092,44.45057019432529,45.990140192852245,37.52528939409739,2500000.0,5400.0
2600000.0,3.5,4.889443516731262E-9,2600000.0,73.64634615384615,44.456719405589055,45.98592565206389,37.51846556195492,2600000.0,5400.0
2700000.0,3.625,5.0640664994716644E-9,2700000.0,73.64640740740741,44.46075903483963,45.97705600097183,37.53049741403001,2700000.0,5400.0
2800000.0,3.765625,5.260517355054617E-9,2800000.0,73.64410714285714,44.45607082421884,45.97703842034638,37.52629649665055,2800000.0,5400.0
2900000.0,3.890625,5.435140337795019E-9,2900000.0,73.64248275862069,44.452678251340814,45.97170534827584,37.5209048894963,2900000.0,5400.0
3000000.0,4.03125,5.631591193377972E-9,3000000.0,73.63680000000001,44.44109643684232,45.957115329424795,37.51211800148379,3000000.0,5400.0
3100000.0,4.15625,5.806214176118374E-9,3100000.0,73.63412903225807,44.4356949933669,45.957036299427465,37.5058683202459,3100000.0,5400.0
3200000.0,4.296875,6.002665031701326E-9,3200000.0,73.63796875,44.44469590583277,45.96902963493861,37.51490676696854,3200000.0,5400.0
3300000.0,4.421875,6.177288014441729E-9,3300000.0,73.6419696969697,44.45230178484916,45.96892117363071,37.517644244618026,3300000.0,5400.0
3400000.0,4.5625,6.373738870024681E-9,3400000.0,73.6409705882353,44.44960511646489,45.95878982885074,37.51319519687862,3400000.0,5400.0
3500000.0,4.6875,6.548361852765083E-9,3500000.0,73.63585714285715,44.439444539335646,45.94847108469164,37.50270919011471,3500000.0,5400.0
3600000.0,4.828125,6.744812708348036E-9,3600000.0,73.6333611111111,44.43311668491977,45.9382754792914,37.494838972654286,3600000.0,5400.0
3700000.0,4.953125,6.919435691088438E-9,3700000.0,73.63597297297298,44.43705492839065,45.94646562878367,37.49481776805516,3700000.0,5400.0
3800000.0,5.09375,7.1158865466713905E-9,3800000.0,73.64131578947368,44.448438400932275,45.955118624314075,37.50635617939181,3800000.0,5400.0
3900000.0,5.21875,7.290509529411793E-9,3900000.0,73.64907692307693,44.46608993569772,45.97731300099932,37.52452212629861,3900000.0,5400.0
4000000.0,5.359375,7.486960384994745E-9,4000000.0,73.6564,44.47869670514588,45.99903758590878,37.53270103914165,4000000.0,5400.0
4100000.0,5.484375,7.661583367735147E-9,4100000.0,73.6550487804878,44.47702559884931,45.99482118902661,37.531779391455025,4100000.0,5400.0
4200000.0,5.609375,7.83620635047555E-9,4200000.0,73.65654761904761,44.47860502042625,45.995092615054354,37.53320449565582,4200000.0,5400.0
4300000.0,5.734375,8.010829333215952E-9,4300000.0,73.65448837209301,44.478867270663095,45.98789079690074,37.5404825151923,4300000.0,5400.0
4400000.0,5.875,8.207280188798904E-9,4400000.0,73.65163636363636,44.475790987163336,45.9788459145887,37.54280259196765,4400000.0,5400.0
4500000.0,6.015625,8.403731044381857E-9,4500000.0,73.64548888888889,44.46340151752682,45.96791205086324,37.52887955238142,4500000.0,5400.0
4600000.0,6.140625,8.578354027122259E-9,4600000.0,73.64626086956521,44.46651167059591,45.9634577410483,37.53178104751981,4600000.0,5400.0
4700000.0,6.265625,8.752977009862661E-9,4700000.0,73.6472340425532,44.46652217464944,45.96747526268536,37.529001618038095,4700000.0,5400.0
4800000.0,6.40625,8.949427865445614E-9,4800000.0,73.64927083333333,44.46961258094382,45.970427231039665,37.5318246494535,4800000.0,5400.0
4900000.0,6.53125,9.124050848186016E-9,4900000.0,73.65034693877551,44.4708225274252,45.97310984991613,37.52973201031935,4900000.0,5400.0
5000000.0,6.65625,9.298673830926418E-9,5000000.0,73.65006,44.4685446885417,45.97275708517132,37.5250967118447,5000000.0,5400.0
5100000.0,6.796875,9.49512468650937E-9,5100000.0,73.65307843137255,44.473821209085756,45.98086626445916,37.52656541240262,5100000.0,5400.0
5200000.0,6.9375,9.691575542092323E-9,5200000.0,73.65421153846154,44.47848970190129,45.98554679352747,37.535831904312666,5200000.0,5400.0
5300000.0,7.0625,9.866198524832726E-9,5300000.0,73.65366037735849,44.47651284026794,45.990257517469395,37.53160649577237,5300000.0,5400.0
5400000.0,7.203125,1.0062649380415678E-8,5400000.0,73.65001851851852,44.468958947331224,45.98234640035808,37.52526279231406,5400000.0,5400.0
5500000.0,7.328125,1.023727236315608E-8,5500000.0,73.65389090909092,44.47576640746846,45.99247267823719,37.52959618133816,5500000.0,5400.0
5600000.0,7.453125,1.0411895345896482E-8,5600000.0,73.65269642857143,44.472538130709594,45.9889309172535,37.52457501057525,5600000.0,5400.0
5700000.0,7.59375,1.0608346201479435E-8,5700000.0,73.65364912280702,44.47581664265698,45.99190746414337,37.53103705894515,5700000.0,5400.0
5800000.0,7.71875,1.0782969184219837E-8,5800000.0,73.65377586206897,44.47636341775567,45.99449158876986,37.53105396450335,5800000.0,5400.0
5900000.0,7.859375,1.097942003980279E-8,5900000.0,73.65401694915255,44.47729046071995,45.99561756573044,37.53438915300009,5900000.0,5400.0
6000000.0,7.984375,1.1154043022543192E-8,6000000.0,73.65196666666667,44.471367551266724,45.988833442548135,37.52452177596938,6000000.0,5400.0
6100000.0,8.125,1.1350493878126144E-8,6100000.0,73.65645901639344,44.48129184049072,45.996870622837456,37.53511559429753,6100000.0,5400.0
6200000.0,8.25,1.1525116860866547E-8,6200000.0,73.65883870967743,44.48522686933089,45.99857949472866,37.53828913676619,6200000.0,5400.0
6300000.0,8.375,1.1699739843606949E-8,6300000.0,73.65904761904763,44.48574770060045,45.99595623781072,37.538250989726734,6300000.0,5400.0
6400000.0,8.515625,1.1896190699189901E-8,6400000.0,73.6575,44.481497176602055,45.99506885314798,37.53100902582655,6400000.0,5400.0
6500000.0,8.640625,1.2070813681930304E-8,6500000.0,73.652,44.46831549814947,45.99220891682626,37.51256502342611,6500000.0,5400.0
6600000.0,8.78125,1.2267264537513256E-8,6600000.0,73.65281818181818,44.46947987024895,45.993390307585805,37.51303972232712,6600000.0,5400.0
6700000.0,8.90625,1.2441887520253658E-8,6700000.0,73.6509552238806,44.46844839867787,45.98872711485916,37.515316903277885,6700000.0,5400.0
6800000.0,9.046875,1.263833837583661E-8,6800000.0,73.65217647058824,44.47235067163243,45.98905945432326,37.5208536755475,6800000.0,5400.0
6900000.0,9.171875,1.2812961358577013E-8,6900000.0,73.6526231884058,44.47142310373044,45.986101731475046,37.51552257058236,6900000.0,5400.0
7000000.0,9.3125,1.3009412214159966E-8,7000000.0,73.65567142857142,44.47796913212746,45.99227357778567,37.52342317284005,7000000.0,5400.0
7100000.0,9.453125,1.3205863069742918E-8,7100000.0,73.65450704225353,44.477806008489075,45.992134987180386,37.52673982984703,7100000.0,5400.0
7200000.0,9.578125,1.338048605248332E-8,7200000.0,73.651875,44.47226186129771,45.98426564466439,37.51996690680749,7200000.0,5400.0
7300000.0,9.703125,1.3555109035223722E-8,7300000.0,73.65242465753424,44.47285574829884,45.98984255568173,37.52050979613807,7300000.0,5400.0
7400000.0,9.84375,1.3751559890806675E-8,7400000.0,73.65237837837839,44.474014988364374,45.98685050728297,37.523263862185644,7400000.0,5400.0
7500000.0,9.953125,1.3904355000704527E-8,7500000.0,73.65012,44.46908023334503,45.981334672337205,37.51735768594538,7500000.0,5400.0
7600000.0,10.09375,1.410080585628748E-8,7600000.0,73.64836842105264,44.46700804185231,45.97677895226366,37.51596245698756,7600000.0,5400.0
7700000.0,10.21875,1.4275428839027882E-8,7700000.0,73.64827272727273,44.46832720090973,45.97932495820823,37.5199995565918,7700000.0,5400.0
7800000.0,10.34375,1.4450051821768284E-8,7800000.0,73.65338461538462,44.479944701755905,45.99322759053861,37.53270356458596,7800000.0,5400.0
7900000.0,10.484375,1.4646502677351236E-8,7900000.0,73.65246835443038,44.47624060894882,45.98703401294522,37.526506412113065,7900000.0,5400.0
8000000.0,10.609375,1.4821125660091639E-8,8000000.0,73.6508125,44.47271752111918,45.98283646516976,37.523933102310956,8000000.0,5400.0
8100000.0,10.75,1.501757651567459E-8,8100000.0,73.64955555555555,44.47028964194071,45.98401527358551,37.52208944083016,8100000.0,5400.0
8200000.0,10.875,1.5192199498414993E-8,8200000.0,73.64820731707317,44.46735783939963,45.97995942085216,37.519080294389525,8200000.0,5400.0
8300000.0,11.015625,1.5388650353997946E-8,8300000.0,73.64738554216868,44.465564925894405,45.97942875094592,37.51717211017918,8300000.0,5400.0
8400000.0,11.140625,1.5563273336738348E-8,8400000.0,73.648,44.467736830300744,45.97904632212437,37.52057298098296,8400000.0,5400.0
8500000.0,11.265625,1.573789631947875E-8,8500000.0,73.64582352941177,44.46335270963726,45.977085228970466,37.51567264991142,8500000.0,5400.0
8600000.0,11.40625,1.5934347175061703E-8,8600000.0,73.64533720930233,44.46280621585514,45.97461606597174,37.517081827086294,8600000.0,5400.0
8700000.0,11.546875,1.6130798030644655E-8,8700000.0,73.64735632183908,44.466293467832145,45.978335066367805,37.518923398627415,8700000.0,5400.0
8800000.0,11.671875,1.6305421013385057E-8,8800000.0,73.6477159090909,44.46812315443329,45.980788363349035,37.52228411318187,8800000.0,5400.0
8900000.0,11.796875,1.648004399612546E-8,8900000.0,73.64707865168539,44.46599599261087,45.98021401915029,37.51957999185899,8900000.0,5400.0
9000000.0,11.9375,1.6676494851708412E-8,9000000.0,73.6456,44.4624528594461,45.978353952954464,37.513689238157845,9000000.0,5400.0
9100000.0,12.0625,1.6851117834448814E-8,9100000.0,73.6460989010989,44.46429731990818,45.980546099455324,37.516739809429325,9100000.0,5400.0
9200000.0,12.1875,1.7025740817189217E-8,9200000.0,73.6446195652174,44.46270739355108,45.97809219636147,37.51840861916354,9200000.0,5400.0
9300000.0,12.3125,1.720036379992962E-8,9300000.0,73.64667741935483,44.46681621270119,45.98178086119823,37.521853313979534,9300000.0,5400.0
9400000.0,12.4375,1.737498678267002E-8,9400000.0,73.64837234042552,44.471357383682445,45.98384172928256,37.52806070013983,9400000.0,5400.0
9500000.0,12.578125,1.7571437638252974E-8,9500000.0,73.64896842105263,44.47236541527093,45.98697826315853,37.527656951483976,9500000.0,5400.0
9600000.0,12.703125,1.7746060620993376E-8,9600000.0,73.64779166666666,44.470377116861435,45.989012537458215,37.524461114606915,9600000.0,5400.0
9700000.0,12.84375,1.7942511476576328E-8,9700000.0,73.64690721649485,44.46917588728626,45.98855263688905,37.52521903749857,9700000.0,5400.0
9800000.0,12.984375,1.813896233215928E-8,9800000.0,73.64771428571429,44.47155328720779,45.989950564271666,37.528598694220754,9800000.0,5400.0
9900000.0,13.109375,1.8313585314899683E-8,9900000.0,73.64624242424243,44.468578502687734,45.98478187373051,37.52537935232396,9900000.0,5400.0
1.0E7,13.234375,1.8488208297640085E-8,1.0E7,73.64807,44.47184009131169,45.987680764045145,37.52886559543431,1.0E7,5400.0
1.01E7,13.375,1.8684659153223038E-8,1.01E7,73.64819801980198,44.471092836397716,45.98778159478924,37.52589070601115,1.01E7,5400.0
1.02E7,13.5,1.885928213596344E-8,1.02E7,73.64742156862745,44.471466679760596,45.98856058939187,37.53011401375935,1.02E7,5400.0
1.03E7,13.640625,1.9055732991546392E-8,1.03E7,73.64673786407766,44.46853011186553,45.985818617357985,37.52358356482456,1.03E7,5400.0
1.04E7,13.75,1.9208528101444244E-8,1.04E7,73.647125,44.46988260478595,45.987702920630255,37.52518301136616,1.04E7,5400.0
1.05E7,13.890625,1.9404978957027197E-8,1.05E7,73.64777142857143,44.47220547708699,45.98971827238712,37.52954212750279,1.05E7,5400.0
1.06E7,14.015625,1.95796019397676E-8,1.06E7,73.64612264150944,44.46920926683563,45.98967940017557,37.52784791160231,1.06E7,5400.0
1.07E7,14.15625,1.977605279535055E-8,1.07E7,73.6462523364486,44.46954602931999,45.98600197333905,37.52822455580665,1.07E7,5400.0
1.08E7,14.28125,1.9950675778090954E-8,1.08E7,73.64539814814815,44.467114899684915,45.98426571601809,37.52294903054339,1.08E7,5400.0
1.09E7,14.421875,2.0147126633673906E-8,1.09E7,73.64638532110092,44.468442808116194,45.98404837949926,37.52345689108434,1.09E7,5400.0
1.1E7,14.5625,2.034357748925686E-8,1.1E7,73.64502727272728,44.46570045734936,45.979980680562946,37.52057918928069,1.1E7,5400.0
1.11E7,14.6875,2.051820047199726E-8,1.11E7,73.64501801801802,44.46532365553067,45.978331523625904,37.518757809079354,1.11E7,5400.0
1.12E7,14.8125,2.0692823454737663E-8,1.12E7,73.64383035714286,44.46358195616783,45.97515607295893,37.517732538080246,1.12E7,5400.0
1.13E7,14.953125,2.0889274310320616E-8,1.13E7,73.64508849557522,44.46664309424839,45.97754609931907,37.521110532545556,1.13E7,5400.0
1.14E7,15.078125,2.1063897293061018E-8,1.14E7,73.64609649122808,44.469532585460804,45.97879533600963,37.52470703512877,1.14E7,5400.0
1.15E7,15.21875,2.126034814864397E-8,1.15E7,73.64664347826087,44.47035514846601,45.98100106678501,37.524716879381614,1.15E7,5400.0
1.16E7,15.34375,2.1434971131384373E-8,1.16E7,73.64725862068966,44.47206578261886,45.98288864472258,37.52674905781802,1.16E7,5400.0
1.17E7,15.46875,2.1609594114124775E-8,1.17E7,73.64761538461538,44.47399106447357,45.982759566149205,37.53009547277776,1.17E7,5400.0
1.18E7,15.609375,2.1806044969707727E-8,1.18E7,73.64769491525423,44.47526314290947,45.98246151328641,37.533444797577495,1.18E7,5400.0
1.19E7,15.734375,2.198066795244813E-8,1.19E7,73.64831932773109,44.47662515854889,45.9838091814347,37.53513318839835,1.19E7,5400.0
1.2E7,15.875,2.2177118808031082E-8,1.2E7,73.64808333333333,44.47635180562431,45.984360859718855,37.535247449689614,1.2E7,5400.0
1.21E7,16.0,2.2351741790771484E-8,1.21E7,73.64919008264464,44.478481214546214,45.98695229478308,37.5374932976843,1.21E7,5400.0
1.22E7,16.140625,2.2548192646354437E-8,1.22E7,73.65048360655739,44.48142401846387,45.99101922716027,37.54109827252222,1.22E7,5400.0
1.23E7,16.28125,2.274464350193739E-8,1.23E7,73.65047967479674,44.481164356309954,45.99085558154644,37.53965693546851,1.23E7,5400.0
1.24E7,16.421875,2.2941094357520342E-8,1.24E7,73.64987096774193,44.48033862279376,45.98846379803349,37.53809461726069,1.24E7,5400.0
1.25E7,16.546875,2.3115717340260744E-8,1.25E7,73.649016,44.47843894707649,45.98641802844136,37.53557139329872,1.25E7,5400.0
1.26E7,16.671875,2.3290340323001146E-8,1.26E7,73.64790476190475,44.47618768551351,45.98397461655265,37.53315365422972,1.26E7,5400.0
1.27E7,16.796875,2.346496330574155E-8,1.27E7,73.64764566929134,44.47558044248713,45.9847015652861,37.53242603280811,1.27E7,5400.0
1.28E7,16.9375,2.36614141613245E-8,1.28E7,73.6477890625,44.47671973008856,45.98597431346388,37.53577761876615,1.28E7,5400.0
1.29E7,17.0625,2.3836037144064903E-8,1.29E7,73.64763565891474,44.47651083152386,45.98479546008869,37.53622101905048,1.29E7,5400.0
1.3E7,17.203125,2.4032487999647856E-8,1.3E7,73.64743076923077,44.4757580758526,45.984376019937244,37.53389898344532,1.3E7,5400.0
1.31E7,17.328125,2.4207110982388258E-8,1.31E7,73.64729007633588,44.475201360215536,45.98571084576003,37.53332820649691,1.31E7,5400.0
1.32E7,17.46875,2.440356183797121E-8,1.32E7,73.64787878787878,44.47614132931508,45.985966363745334,37.53451244764657,1.32E7,5400.0
1.33E7,17.609375,2.4600012693554163E-8,1.33E7,73.64862406015038,44.478014355357956,45.98731460524893,37.53796350406463,1.33E7,5400.0
1.34E7,17.75,2.4796463549137115E-8,1.34E7,73.64746268656717,44.47542718916305,45.9851623019495,37.53515730306074,1.34E7,5400.0
1.35E7,17.875,2.4971086531877518E-8,1.35E7,73.64731851851852,44.4749252678305,45.98408284922982,37.53375397589749,1.35E7,5400.0
1.36E7,18.0,2.514570951461792E-8,1.36E7,73.6478455882353,44.47534874758293,45.98606778739879,37.53302098911326,1.36E7,5400.0
1.37E7,18.140625,2.5342160370200872E-8,1.37E7,73.64804379562044,44.47516394705709,45.98390657006996,37.53193724778527,1.37E7,5400.0
1.38E7,18.265625,2.5516783352941275E-8,1.38E7,73.64859420289855,44.476506768089244,45.98447814295028,37.5329556503008,1.38E7,5400.0
1.39E7,18.40625,2.5713234208524227E-8,1.39E7,73.64959712230215,44.47743831859361,45.9833645493828,37.53097053077354,1.39E7,5400.0
1.4E7,18.53125,2.588785719126463E-8,1.4E7,73.64893571428571,44.4757923936653,45.98383563116049,37.52905822889756,1.4E7,5400.0
1.41E7,18.671875,2.6084308046847582E-8,1.41E7,73.64945390070922,44.477706208908565,45.98680863065037,37.53238401315451,1.41E7,5400.0
1.42E7,18.796875,2.6258931029587984E-8,1.42E7,73.64959154929578,44.4774993633248,45.98864706667774,37.531357380140776,1.42E7,5400.0
1.43E7,18.921875,2.6433554012328386E-8,1.43E7,73.65205594405595,44.481917295341056,45.99065755615693,37.533929164724135,1.43E7,5400.0
1.44E7,19.0625,2.663000486791134E-8,1.44E7,73.65270138888889,44.483598414796894,45.99098077617596,37.535926205018875,1.44E7,5400.0
1.45E7,19.203125,2.682645572349429E-8,1.45E7,73.65401379310345,44.486181193058016,45.99356305511439,37.53796609016634,1.45E7,5400.0
1.46E7,19.328125,2.7001078706234694E-8,1.46E7,73.6534589041096,44.48520628569502,45.99129535692463,37.53738895358996,1.46E7,5400.0
1.47E7,19.46875,2.7197529561817646E-8,1.47E7,73.65306122448979,44.48422079577388,45.991331002021866,37.536328277963804,1.47E7,5400.0
1.48E7,19.609375,2.73939804174006E-8,1.48E7,73.65471621621622,44.48875759389518,45.99461289926271,37.54217674957424,1.48E7,5400.0
1.49E7,19.734375,2.7568603400141E-8,1.49E7,73.65482550335571,44.489111238021394,45.99516610062974,37.541790694255354,1.49E7,5400.0
1.5E7,19.890625,2.7786882128566504E-8,1.5E7,73.65433999999999,44.487828333783284,45.99367642689694,37.54064478156011,1.5E7,5400.0
1.51E7,20.015625,2.7961505111306906E-8,1.51E7,73.65464238410595,44.48835567976466,45.99473950361278,37.541376503217414,1.51E7,5400.0
1.52E7,20.15625,2.8157955966889858E-8,1.52E7,73.65440131578947,44.48769249351168,45.9937868723234,37.540449440130004,1.52E7,5400.0
1.53E7,20.28125,2.833257894963026E-8,1.53E7,73.65338562091503,44.486087812672444,45.9923666423315,37.53856161328046,1.53E7,5400.0
1.54E7,20.4375,2.8550857678055763E-8,1.54E7,73.65377922077923,44.486313074988146,45.9942005219131,37.53784460412074,1.54E7,5400.0
1.55E7,20.578125,2.8747308533638716E-8,1.55E7,73.65390967741936,44.486897188474686,45.99434610432412,37.53889437570083,1.55E7,5400.0
1.56E7,20.703125,2.8921931516379118E-8,1.56E7,73.65441025641026,44.48776528288258,45.9958906066184,37.53854341931668,1.56E7,5400.0
1.57E7,20.84375,2.911838237196207E-8,1.57E7,73.65347133757962,44.485617262337726,45.99355406872482,37.53596879762018,1.57E7,5400.0
1.58E7,20.953125,2.9271177481859922E-8,1.58E7,73.65388607594937,44.4859756938415,45.99221777767226,37.534723889555835,1.58E7,5400.0
1.59E7,21.09375,2.9467628337442875E-8,1.59E7,73.65238993710692,44.48288986387332,45.99028532412508,37.5315472195427,1.59E7,5400.0
1.6E7,21.234375,2.9664079193025827E-8,1.6E7,73.65105625,44.480308193901344,45.98884476320617,37.530222966476124,1.6E7,5400.0
1.61E7,21.375,2.986053004860878E-8,1.61E7,73.65128571428572,44.4809524301495,45.989498991188654,37.530769697465935,1.61E7,5400.0
1.62E7,21.515625,3.005698090419173E-8,1.62E7,73.65203703703703,44.4823163894849,45.99018873071875,37.532133111758455,1.62E7,5400.0
1.63E7,21.65625,3.0253431759774685E-8,1.63E7,73.65084049079755,44.479394879549474,45.98833601091573,37.52821105681426,1.63E7,5400.0
1.64E7,21.796875,3.044988261535764E-8,1.64E7,73.65034756097562,44.47782436899011,45.98609549215311,37.52594325301937,1.64E7,5400.0
1.65E7,21.921875,3.062450559809804E-8,1.65E7,73.65115151515151,44.47889272424739,45.98831326221737,37.525318242858255,1.65E7,5400.0
1.66E7,22.078125,3.084278432652354E-8,1.66E7,73.65072891566265,44.47761558878067,45.98668924847169,37.523439535425844,1.66E7,5400.0
1.67E7,22.234375,3.1061063054949045E-8,1.67E7,73.65109580838323,44.478759337866165,45.98588377628564,37.52431257131914,1.67E7,5400.0
1.68E7,22.359375,3.123568603768945E-8,1.68E7,73.65178571428571,44.48043481598391,45.988388693252105,37.52623361871934,1.68E7,5400.0
1.69E7,22.484375,3.141030902042985E-8,1.69E7,73.65120710059172,44.47889736027227,45.98809685969071,37.52410920968654,1.69E7,5400.0
1.7E7,22.609375,3.158493200317025E-8,1.7E7,73.65147058823528,44.479871561911736,45.987247720925325,37.52628205888158,1.7E7,5400.0
1.71E7,22.75,3.1781382858753204E-8,1.71E7,73.6513918128655,44.47932402009756,45.98728014384492,37.52442872082663,1.71E7,5400.0
1.72E7,22.875,3.1956005841493607E-8,1.72E7,73.65222093023256,44.48068532807093,45.987150098703744,37.52473021303793,1.72E7,5400.0
1.73E7,23.015625,3.215245669707656E-8,1.73E7,73.65320231213873,44.48301412935133,45.98975984855318,37.52820347786472,1.73E7,5400.0
1.74E7,23.140625,3.232707967981696E-8,1.74E7,73.65394252873563,44.48466385693123,45.99135925650633,37.52990834059436,1.74E7,5400.0
1.75E7,23.265625,3.2501702662557364E-8,1.75E7,73.65386857142857,44.48462195920341,45.99042192989609,37.52989486951129,1.75E7,5400.0
1.76E7,23.40625,3.2698153518140316E-8,1.76E7,73.65497727272728,44.48719804817182,45.99116308319941,37.53260804693106,1.76E7,5400.0
1.77E7,23.53125,3.287277650088072E-8,1.77E7,73.65699435028249,44.49186956687495,45.99678624548276,37.539022103148035,1.77E7,5400.0
1.78E7,23.640625,3.302557161077857E-8,1.78E7,73.65864606741573,44.49571278218376,45.99967821584623,37.543985514900776,1.78E7,5400.0
1.79E7,23.78125,3.322202246636152E-8,1.79E7,73.65866480446928,44.49593643377682,46.000093910908326,37.54432901830887,1.79E7,5400.0
1.8E7,23.9375,3.3440301194787025E-8,1.8E7,73.65891111111111,44.49637553253499,46.00203582996971,37.54469870435504,1.8E7,5400.0
1.81E7,24.0625,3.361492417752743E-8,1.81E7,73.65888950276242,44.49651351392032,46.00096021126005,37.54482823305269,1.81E7,5400.0
1.82E7,24.21875,3.383320290595293E-8,1.82E7,73.65835714285714,44.495155462685204,46.00064314729933,37.542833477094106,1.82E7,5400.0
1.83E7,24.328125,3.398599801585078E-8,1.83E7,73.65737704918033,44.49322762944812,45.99962362050192,37.540748096176394,1.83E7,5400.0
1.84E7,24.46875,3.4182448871433735E-8,1.84E7,73.65851086956522,44.494998897503784,45.99982240719802,37.54094384832612,1.84E7,5400.0
1.85E7,24.59375,3.435707185417414E-8,1.85E7,73.65817837837838,44.49389674059,45.9972715154614,37.53830607458817,1.85E7,5400.0
1.86E7,24.734375,3.455352270975709E-8,1.86E7,73.65844623655914,44.49434594748978,45.997376101938535,37.538544972236394,1.86E7,5400.0
1.87E7,24.859375,3.472814569249749E-8,1.87E7,73.65862032085562,44.4938848209856,45.99702677872524,37.53664897067132,1.87E7,5400.0
1.88E7,25.0,3.4924596548080444E-8,1.88E7,73.65766489361702,44.49187047858712,45.995664917796034,37.53429720141901,1.88E7,5400.0
1.89E7,25.125,3.5099219530820847E-8,1.89E7,73.65655026455028,44.48947613169622,45.994960380599636,37.531466931116036,1.89E7,5400.0
1.9E7,25.25,3.527384251356125E-8,1.9E7,73.65575789473684,44.48811122116402,45.993652907728055,37.530548890330515,1.9E7,5400.0
1.91E7,25.375,3.544846549630165E-8,1.91E7,73.65519895287959,44.48688361749534,45.99238011540058,37.52929794070504,1.91E7,5400.0
1.92E7,25.515625,3.5644916351884604E-8,1.92E7,73.655390625,44.48704886018599,45.992457128506835,37.52967182040353,1.92E7,5400.0
1.93E7,25.640625,3.5819539334625006E-8,1.93E7,73.6551554404145,44.486364587474775,45.9917598624916,37.528320515996114,1.93E7,5400.0
1.94E7,25.78125,3.601599019020796E-8,1.94E7,73.65432989690721,44.48506116317571,45.9910701916581,37.5285096929289,1.94E7,5400.0
1.95E7,25.921875,3.621244104579091E-8,1.95E7,73.65411282051282,44.48465661482957,45.99096465686542,37.527658351204764,1.95E7,5400.0
1.96E7,26.046875,3.638706402853131E-8,1.96E7,73.65302040816326,44.48222188829326,45.98949055847763,37.52471967830361,1.96E7,5400.0
1.97E7,26.171875,3.6561687011271715E-8,1.97E7,73.65298984771573,44.48305659606073,45.989308708113526,37.527362977486725,1.97E7,5400.0
1.98E7,26.3125,3.675813786685467E-8,1.98E7,73.65412121212121,44.48530025105503,45.99210829068459,37.529254996507305,1.98E7,5400.0
1.99E7,26.453125,3.695458872243762E-8,1.99E7,73.65384422110553,44.485373018648644,45.990947748314966,37.530324015381,1.99E7,5400.0
2.0E7,26.578125,3.712921170517802E-8,2.0E7,73.65375,44.48565403217537,45.991756574492115,37.53180907430421,2.0E7,5400.0
2.01E7,26.71875,3.7325662560760975E-8,2.01E7,73.653592039801,44.485040367211525,45.989731208644216,37.53072368945682,2.01E7,5400.0
2.02E7,26.859375,3.752211341634393E-8,2.02E7,73.65325742574257,44.483892766630376,45.98900486084971,37.528793810492814,2.02E7,5400.0
2.03E7,26.984375,3.769673639908433E-8,2.03E7,73.65315763546798,44.48292367514823,45.98681302434256,37.52651970479916,2.03E7,5400.0
2.04E7,27.109375,3.787135938182473E-8,2.04E7,73.6541862745098,44.48508978460299,45.989114304426245,37.529112439777336,2.04E7,5400.0
2.05E7,27.25,3.8067810237407684E-8,2.05E7,73.65441951219512,44.48584890991015,45.98880542907688,37.53031619525619,2.05E7,5400.0
2.06E7,27.390625,3.826426109299064E-8,2.06E7,73.65370388349515,44.484186180685604,45.98812847598354,37.52760982722801,2.06E7,5400.0
2.07E7,27.53125,3.846071194857359E-8,2.07E7,73.654,44.48488498941819,45.988303785448366,37.52844290936482,2.07E7,5400.0
2.08E7,27.671875,3.865716280415654E-8,2.08E7,73.65317307692307,44.48328796709668,45.98577096541264,37.527274120126044,2.08E7,5400.0
2.09E7,27.796875,3.8831785786896944E-8,2.09E7,73.65358851674641,44.48437045153522,45.987456777655076,37.52922786697439,2.09E7,5400.0
2.1E7,27.9375,3.9028236642479897E-8,2.1E7,73.65414761904762,44.485473050203794,45.98853802459818,37.529749598652806,2.1E7,5400.0
2.11E7,28.078125,3.922468749806285E-8,2.11E7,73.65416113744075,44.48557224275231,45.98675381378774,37.52979261786999,2.11E7,5400.0
2.12E7,28.21875,3.94211383536458E-8,2.12E7,73.65452358490566,44.486830396651015,45.987404825645484,37.53190656473865,2.12E7,5400.0
